"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"194","RT @ddale8: Trump admin asks illegal immigrant to take custody of his little brother - then uses brother as bait to arrest him: https://t.c…",FALSE,0,NA,2017-09-12 08:51:13,FALSE,NA,"907527004345401344",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","flipcritic",2075,TRUE,FALSE,NA,NA
"195","@snazzyschnau @thehill Yup, &amp; I wanna see Trump condemn those Nazis just as much as he does with every other terror… https://t.co/0M5e4zmiTU",FALSE,0,"snazzyschnau",2017-09-12 08:51:13,TRUE,"907520600188403713","907527003418583040","715425581005807617","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","MissesShannonMJ",0,FALSE,FALSE,NA,NA
"196","RT @shadesof666: she called Trump out on his shit and dragged him to filth at a pageant that he funds. Miss Texas you're doing amazing swee…",FALSE,0,NA,2017-09-12 08:51:12,FALSE,NA,"907527002105765888",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","sweetxjazzy",73275,TRUE,FALSE,NA,NA
"197","RT @brianklaas: 16 years ago, today, Trump talked about how his building was now the tallest one since the World Trade Center fell. https:/…",FALSE,0,NA,2017-09-12 08:51:12,FALSE,NA,"907527001979965440",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ashleyandy",38033,TRUE,FALSE,NA,NA
"198","RT @FMoniteau: ""UN Security Council"" #resist #resistance #TheResistance #UniteBlue #GOP #DontheCon #MAGA #Trump #FoxNews #ImpeachTrump #tco…",FALSE,0,NA,2017-09-12 08:51:12,FALSE,NA,"907527001925472256",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","AnitaLaurence1",55,TRUE,FALSE,NA,NA
"199","DINESH D'SOUSA HILLARY'S AMERICA.",FALSE,0,NA,2017-09-12 08:51:12,FALSE,NA,"907527000654532609",NA,"<a href=""https://daniellepeta.wordpress.com/"" rel=""nofollow"">dpbassignmentbot</a>","trump_tags",0,FALSE,FALSE,NA,NA
"200","RT @RealJack: Trump sent his own workers to help at ground zero. The mainstream media would never want you to see this video! https://t.co/…",FALSE,0,NA,2017-09-12 08:51:12,FALSE,NA,"907526999018807296",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","truMISCHEYELLEp",1640,TRUE,FALSE,NA,NA
"201","RT @TheRynheart: Florida AG who killed Trump University investigation gets cushy Trump admin job 
 
Seriously? @realDonaldTrump 
https://t.…",FALSE,0,NA,2017-09-12 08:51:12,FALSE,NA,"907526998758748160",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","laura_lthomp",407,TRUE,FALSE,NA,NA
"202","RT @jalloyd4: #Sustainability Gets A Trump Bump @aschultzbarrons @barronsonline https://t.co/fnRUIShM4k #Tuesday #esg #impact",FALSE,0,NA,2017-09-12 08:51:12,FALSE,NA,"907526998368702464",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","lla_la_garce",22,TRUE,FALSE,NA,NA
"203","RT @shadesof666: she called Trump out on his shit and dragged him to filth at a pageant that he funds. Miss Texas you're doing amazing swee…",FALSE,0,NA,2017-09-12 08:51:11,FALSE,NA,"907526996908896256",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","hannahxtorres",73275,TRUE,FALSE,NA,NA
"204","RT @zennie62: Trump, Heller and other Washington, DC lawmakers call for simplifying the tax code – KLAS-TV https://t.co/OHtXCS0JHw #DC",FALSE,0,NA,2017-09-12 08:51:11,FALSE,NA,"907526996682559488",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","nlqueeERR",2,TRUE,FALSE,NA,NA
"205","Donald Trump sends nation's prayers to victims of Irma and Harvey – video https://t.co/MPvivNjnZ8 https://t.co/pI6aIKEgIi",FALSE,0,NA,2017-09-12 08:51:11,FALSE,NA,"907526995940057089",NA,"<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>","4Theguardianews",0,FALSE,FALSE,NA,NA
"206","RT @ContraPoints: Ted Cruz liking a porn tweet on 9/11 is honestly the first moment of happiness American politics has brought me since Tru…",FALSE,0,NA,2017-09-12 08:51:11,FALSE,NA,"907526995155730432",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","LockdownDom",1367,TRUE,FALSE,NA,NA
"207","Trump fires back after the CEO of Merck resigned from his manufacturing council - The Washington https://t.co/JXp5hDJtiR",FALSE,0,NA,2017-09-12 08:51:11,FALSE,NA,"907526994174332928",NA,"<a href=""http://www.carfanboys.com"" rel=""nofollow"">carappforcar</a>","business_newzeb",0,FALSE,FALSE,NA,NA
"208","U.K. Prime Minister May phones Trump over Bombardier/Boeing dispute https://t.co/X506ddxhtM",FALSE,0,NA,2017-09-12 08:51:11,FALSE,NA,"907526993964564480",NA,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","DonaldJOlive",0,FALSE,FALSE,NA,NA
"209","RT @meganamram: Today was the day Donald trump finally became president",FALSE,0,NA,2017-09-12 08:51:10,FALSE,NA,"907526993318686720",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","JoeScabs",38,TRUE,FALSE,NA,NA
"210","Mother of slain journalist urges Trump to fill vacancy | The Seattle Tim https://t.co/whJTA9HbMt",FALSE,0,NA,2017-09-12 08:51:10,FALSE,NA,"907526990521139200",NA,"<a href=""http://www.carfanboys.com"" rel=""nofollow"">carappforcar</a>","Dtrump_newzeb",0,FALSE,FALSE,NA,NA
"211","RT @ajplus: California sues the Trump administration for ending #DACA. More than 1/4 of the 800,000 DACA recipients live in the state.",FALSE,0,NA,2017-09-12 08:51:10,FALSE,NA,"907526990462304256",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>","mw4reds",981,TRUE,FALSE,NA,NA
"212","RT @TheSafestSpace: The election of Donald Trump was way worse than 9/11 ������ https://t.co/yVT8xt8OKm",FALSE,0,NA,2017-09-12 08:51:10,FALSE,NA,"907526990428872704",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","nikitathef0x",167,TRUE,FALSE,NA,NA
"213","RT @Babu_Bhaiyaa: It took just one speech of our talented &amp; dashing Rahul Gandhi ji for Americans to realize the worth of their own Donald…",FALSE,0,NA,2017-09-12 08:51:09,FALSE,NA,"907526988813893632",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","havankund",496,TRUE,FALSE,NA,NA
"214","RT @shadesof666: she called Trump out on his shit and dragged him to filth at a pageant that he funds. Miss Texas you're doing amazing swee…",FALSE,0,NA,2017-09-12 08:51:09,FALSE,NA,"907526988373651457",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","asap___danii",73275,TRUE,FALSE,NA,NA
"215","RT @SparkleSoup45: Proud to have a @POTUS &amp; @FLOTUS who LEAD instead of enable.
We made the right choice America! ������

#NeverForget ������������
https:…",FALSE,0,NA,2017-09-12 08:51:09,FALSE,NA,"907526988264390656",NA,"<a href=""http://www.twitter.com"" rel=""nofollow"">Twitter for Windows</a>","janismclaren1",956,TRUE,FALSE,NA,NA
"216","RT @thehill: Breitbart rips Trump for not saying ""radical Islamic terrorism"" during 9/11 speech https://t.co/G5jQ75knzf https://t.co/qBt9rT…",FALSE,0,NA,2017-09-12 08:51:09,FALSE,NA,"907526987736129536",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","rayala266",77,TRUE,FALSE,NA,NA
"217","How Trump's FCC aided Sinclair's expansion - POLITICO https://t.co/v9sNkIz8T4",FALSE,0,NA,2017-09-12 08:51:09,FALSE,NA,"907526987408961536",NA,"<a href=""http://www.carfanboys.com"" rel=""nofollow"">carappforcar</a>","movie_tv_news",0,FALSE,FALSE,NA,NA
"218","RT @CesarCalderon: Para despistados:
- En las presidenciales francesas Assange apoyó a Le Pen
- En las elecciones USA Assange apoyó a Trump…",FALSE,0,NA,2017-09-12 08:51:09,FALSE,NA,"907526987056545792",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","BassoRos",3749,TRUE,FALSE,NA,NA
"219","@Beckie_Miller_ @TopAlleyCat Many many shitgibbons..������������ Trump is most definitely the arsepuffin!",FALSE,1,"Beckie_Miller_",2017-09-12 08:51:09,FALSE,"907526420309659648","907526986922328064","263657200","<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","Crazier",0,FALSE,FALSE,NA,NA
"220","RT @BillKristol: This was Donald Trump, calling in to a TV station on Sep. 11, 2001. https://t.co/I6bKvxI2pk",FALSE,0,NA,2017-09-12 08:51:09,FALSE,NA,"907526985756418048",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","LIL_PEEKAY",26897,TRUE,FALSE,NA,NA
"221","RT @FMoniteau: #resist #resistance #TheResistance #indivisible #UniteBlue #GOP #DontheCon #MAGA #Trump #FoxNews #ResistTrump #ImpeachTrump…",FALSE,0,NA,2017-09-12 08:51:08,FALSE,NA,"907526983499829249",NA,"<a href=""http://www.twitter.com"" rel=""nofollow"">Twitter for Windows</a>","friendlydragon",43,TRUE,FALSE,NA,NA
"222","RT @ContraPoints: Ted Cruz liking a porn tweet on 9/11 is honestly the first moment of happiness American politics has brought me since Tru…",FALSE,0,NA,2017-09-12 08:51:08,FALSE,NA,"907526983289942016",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ehrroqlsbride",1367,TRUE,FALSE,NA,NA
"223","RT @SuperSpacedad: just watch the trump admin change its tune on hackers interfering with elections when china starts trying to do what rus…",FALSE,0,NA,2017-09-12 08:51:08,FALSE,NA,"907526981964754945",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","BonsaiTreehouse",2,TRUE,FALSE,NA,NA
"224","RT @shadesof666: she called Trump out on his shit and dragged him to filth at a pageant that he funds. Miss Texas you're doing amazing swee…",FALSE,0,NA,2017-09-12 08:51:08,FALSE,NA,"907526981511729153",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","vibinhoney",73275,TRUE,FALSE,NA,NA
"225","RT @ukukmal: Donald Trump Keeps Lying About New Jersey 9/11 Celebrations ...
https://t.co/XqUSiGUgei
Trump's lie about thousands of Muslim…",FALSE,0,NA,2017-09-12 08:51:08,FALSE,NA,"907526981423529984",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Kagey_Mays",2,TRUE,FALSE,NA,NA
"226","""Protest Greets Former Trump Adviser Bannon at Hong Kong Investor Event"" by REUTERS via NYT https://t.co/peJnYB1mNs",FALSE,0,NA,2017-09-12 08:51:07,FALSE,NA,"907526981125898240",NA,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","cathrinedeq",0,FALSE,FALSE,NA,NA
"227","RT @funder: Trump claims in this video he helped look for survivors &amp; clear rubble on 9/11—He didn't—He was lying. #neverforget https://t.c…",FALSE,0,NA,2017-09-12 08:51:07,FALSE,NA,"907526978755899394",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","realpaolathomas",8338,TRUE,FALSE,NA,NA
"228","RT @Green_Footballs: The 9/11 attacks were a horrific event in US history, but the election of Donald Trump will be seen as equally disastr…",FALSE,0,NA,2017-09-12 08:51:07,FALSE,NA,"907526977992540160",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","3_wd_sg",578,TRUE,FALSE,NA,NA
"229","Speak Your Mind – Even If Nobody Likes It  https://t.co/iIewLhUAih   #Trump #power #silence #FederalReserve https://t.co/cNb4eP51aE",FALSE,0,NA,2017-09-12 08:51:07,FALSE,NA,"907526977531338753",NA,"<a href=""https://www.socialoomph.com"" rel=""nofollow"">SocialOomph</a>","robertmeyer9",0,FALSE,FALSE,NA,NA
"230","RT @aubergine20: Lefty: Trump is gonna be impeached.
Me: What did he do?
Lefty: We're gonna get him.
Me: Please tell me what he did.
Lefty:…",FALSE,0,NA,2017-09-12 08:51:07,FALSE,NA,"907526977191473152",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","cdhovey5",3,TRUE,FALSE,NA,NA
"231","GOP struggles to control its own agenda https://t.co/1Ob49k3CjO https://t.co/wYreZInW67",FALSE,0,NA,2017-09-12 08:51:06,FALSE,NA,"907526976168226818",NA,"<a href=""http://app.ntuitive.social"" rel=""nofollow"">nTuitiveSocial</a>","SurvPolitics",0,FALSE,FALSE,NA,NA
"232","RT @PreetBharara: Countdown to angry unhinged late night emails from Trump lawyers begins now... 

cc: @NatashaBertrand, @benjaminwittes ht…",FALSE,0,NA,2017-09-12 08:51:06,FALSE,NA,"907526974729584640",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","TPHOUSTON59",1238,TRUE,FALSE,NA,NA
"233","RT @ProudResister: I want to live in a Country that praises Hillary for writing a book and condemns Trump for dismissing sexual assault as…",FALSE,0,NA,2017-09-12 08:51:06,FALSE,NA,"907526974276460549",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","StacePooterscoo",3329,TRUE,FALSE,NA,NA
"234","RT @SOMEXlCAN: @ RACIST Trump Supporters, Nazis, KKK, Alt-Right, White Nationalist, and White Supremacists. https://t.co/kWolNAjSio",FALSE,0,NA,2017-09-12 08:51:06,FALSE,NA,"907526973437517825",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Dora_Luna_",1409,TRUE,FALSE,NA,NA
"235","Why Evangelicals Are Sticking with Donald Trump https://t.co/ANpD4Ox7ta #AmericanThinker",FALSE,0,NA,2017-09-12 08:51:06,FALSE,NA,"907526973248856064",NA,"<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>","PolitomixNews",0,FALSE,FALSE,NA,NA
"236","RT @goldengateblond: Miss Texas was asked if Trump handled Charlottesville badly. She, uh ... didn't play. ������������ #MissAmerica https://t.co/5JM…",FALSE,0,NA,2017-09-12 08:51:05,FALSE,NA,"907526972586295296",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","mxnvm",76724,TRUE,FALSE,NA,NA
"237","RT @pixelatedboat: Aide: Whatever you do, DON'T say Bush did 9/11
Trump: Yes, yes, of course
*Trump steps up to microphone*
Trump: I did 9/…",FALSE,0,NA,2017-09-12 08:51:05,FALSE,NA,"907526972498116608",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","MillzIsGod",2440,TRUE,FALSE,NA,NA
"238","Yüksek Mahkeme, Trump'ın mülteci yasağı konusundaki kısıtlamalarını durdurdu!   https://t.co/Brw6PZ1Vtk https://t.co/4exWMk1pIJ",FALSE,0,NA,2017-09-12 08:51:05,FALSE,NA,"907526971717976064",NA,"<a href=""http://botextra.com/"" rel=""nofollow"">Botexta Twitter 4</a>","Bursagundemm",0,FALSE,FALSE,NA,NA
"239","RT @RightwingSpawn: Trump seeing why Ted Cruz is trending https://t.co/79O1hz72OR",FALSE,0,NA,2017-09-12 08:51:05,FALSE,NA,"907526970166067200",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","sixpack18joe",266,TRUE,FALSE,NA,NA
"240","RT @BillKristol: This was Donald Trump, calling in to a TV station on Sep. 11, 2001. https://t.co/I6bKvxI2pk",FALSE,0,NA,2017-09-12 08:51:05,FALSE,NA,"907526969256022016",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","BillyLeBlanc89",26897,TRUE,FALSE,NA,NA
"241","An outstanding article that all should read. It clearly outlines one of the many ways Trump is a danger to the nati… https://t.co/VScuvLhL79",FALSE,0,NA,2017-09-12 08:51:04,TRUE,NA,"907526967901216768",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","TomPaulauskas",0,FALSE,FALSE,NA,NA
"242","RT @SteveBannen: ISIS just released a statement taking responsibility for Hurricane Irma, contradicting Jennifer Lawrence who blamed the hu…",FALSE,0,NA,2017-09-12 08:51:04,FALSE,NA,"907526966567473152",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","JosephTorre",2665,TRUE,FALSE,NA,NA
"243","RT @politicususa: Rachel Maddow Shows How The Russia Scandal Could Take Down The Whole Trump White House via @politicususa https://t.co/ZvU…",FALSE,0,NA,2017-09-12 08:51:04,FALSE,NA,"907526965594275840",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","UmbertoGuadelou",104,TRUE,FALSE,NA,NA
"244","RT @waltshaub: I know this is a bit of a long read, but I'd sure love to have you read the whole thing. https://t.co/6WxW21P3tM",FALSE,0,NA,2017-09-12 08:51:03,FALSE,NA,"907526964017287169",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","LarrySutton215",2057,TRUE,FALSE,NA,NA
"245","RT @JohnRMoffitt: Trump and his 6000 yr old universe team, advancing a radical Christian Terrorist Theocracy ... one step at a time.

#TheR…",FALSE,0,NA,2017-09-12 08:51:03,FALSE,NA,"907526963946029056",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","Barbar_aber",9,TRUE,FALSE,NA,NA
"246","RT @HelbockJames: @sahilkapur Any meeting with a trump is bad news...it's like being slimed with a stench attached...",FALSE,0,NA,2017-09-12 08:51:03,FALSE,NA,"907526963371397120",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","SaritaBdeG",2,TRUE,FALSE,NA,NA
"247","@sissineva @HillarySoros @solomongrundy6 @waconia3 @MrsPerrin @Sb51Antinomy @Michell71375111 @robertbland14… https://t.co/sv422plptV",FALSE,0,"sissineva",2017-09-12 08:51:03,TRUE,"906364974741692418","907526962511355905","832787649685393409","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","CaptMxAmerica",0,FALSE,FALSE,NA,NA
"248","Protest greets former Trump adviser Bannon at Hong Kong investor event HONG KONG  https://t.co/l2cduC0grj",FALSE,0,NA,2017-09-12 08:51:03,FALSE,NA,"907526962175909888",NA,"<a href=""http://twittbot.net/"" rel=""nofollow"">twittbot.net</a>","AliceAggressive",0,FALSE,FALSE,NA,NA
"249","Yüksek Mahkeme, Trump'ın mülteci yasağı konusundaki kısıtlamalarını durdurdu!   https://t.co/moxisZaZFK https://t.co/adCQtqYKRC",FALSE,0,NA,2017-09-12 08:51:03,FALSE,NA,"907526960938721280",NA,"<a href=""http://botextra.com/"" rel=""nofollow"">Botexta Twitter 4</a>","Bursagundemmm",0,FALSE,FALSE,NA,NA
"250","RT @Newsweek: The feud between the pope and Trump resurfaces, and this time it’s over Dreamers https://t.co/cgEvlZC2jq https://t.co/qBJmxWu…",FALSE,0,NA,2017-09-12 08:51:02,FALSE,NA,"907526959080640512",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","MaebhClones",7,TRUE,FALSE,NA,NA
"251","RT @shadesof666: she called Trump out on his shit and dragged him to filth at a pageant that he funds. Miss Texas you're doing amazing swee…",FALSE,0,NA,2017-09-12 08:51:02,FALSE,NA,"907526957621006336",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","aureumsophh",73275,TRUE,FALSE,NA,NA
"252","https://t.co/uPJtTwn8bO",FALSE,0,NA,2017-09-12 08:51:02,FALSE,NA,"907526957197402112",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","MisterPiggins",0,FALSE,FALSE,NA,NA
"253","RT @JordanUhl: Thousands of people died on 9/11 and Trump’s initial reaction was happiness his building was the tallest again https://t.co/…",FALSE,0,NA,2017-09-12 08:51:01,FALSE,NA,"907526955804659713",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","AlexandriaaGort",32376,TRUE,FALSE,NA,NA
"254","RT @suemitsu: 他に考えないといけないことはたくさんあるのだけど、ついTRUMPシリーズ最終作についてあれこれ考えてしまう。どんどんアイデアが出てくる。今日はとある台詞を思いついて、もうそれは「お前がそれを言うのか！」っていう台詞で、胸が詰まった。",FALSE,0,NA,2017-09-12 08:51:01,FALSE,NA,"907526955041304577",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Lunlun_hapiryon",110,TRUE,FALSE,NA,NA
"255","RT @MattAsherS: Trump won't ever fire Jared. He runs his presidency like a mob family &amp; hiring corrupt, incompetent family members goes w/t…",FALSE,0,NA,2017-09-12 08:51:01,FALSE,NA,"907526954039091200",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Debi_Davi",544,TRUE,FALSE,NA,NA
"256","Trump Says Hurricanes Prove We Should “Speed Up” Tax Cuts For The Rich @farronbalanced https://t.co/cV8MF8NVoE",FALSE,0,NA,2017-09-12 08:51:00,FALSE,NA,"907526950264197120",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","ringoffireradio",0,FALSE,FALSE,NA,NA
"257","Analysis | #SteveBannon's damning admission about Trump firing #JamesComey #TuesdayThoughts #RussiaGate https://t.co/uRVRUIaiXw",FALSE,0,NA,2017-09-12 08:51:00,FALSE,NA,"907526950209638400",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","austin_sam001",0,FALSE,FALSE,NA,NA
"258","RT @Lawrence: Remember the ""new Hitler""? @washingtonpost does. Worth remembering as the press once again falls for the new Trump. https://t…",FALSE,0,NA,2017-09-12 08:51:00,FALSE,NA,"907526950092201984",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","hsweig",2893,TRUE,FALSE,NA,NA
"259","Glenn Beck: Trump 'should win' by 5 points - Business Insider https://t.co/9Vx3heNosW",FALSE,0,NA,2017-09-12 08:51:00,FALSE,NA,"907526948502433793",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Mobile Web (M2)</a>","RepublicShow",0,FALSE,FALSE,NA,NA
"260","RT @TrumpNewsz: ""Peyton Manning Slams Jimmy Kimmel On His Own Show, Defends Trump Like A True Patriot"" https://t.co/xcBslOSNcy",FALSE,0,NA,2017-09-12 08:51:00,FALSE,NA,"907526948271923201",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","MyPlace4U",5,TRUE,FALSE,NA,NA
"261","RT @jalloyd4: #Sustainability Gets A Trump Bump @aschultzbarrons @barronsonline https://t.co/fnRUIShM4k #Tuesday #esg #impact",FALSE,0,NA,2017-09-12 08:51:00,FALSE,NA,"907526947844116480",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","datnlallschlong",22,TRUE,FALSE,NA,NA
"262","RT @shadesof666: she called Trump out on his shit and dragged him to filth at a pageant that he funds. Miss Texas you're doing amazing swee…",FALSE,0,NA,2017-09-12 08:50:59,FALSE,NA,"907526947013509120",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","livvygonsman",73275,TRUE,FALSE,NA,NA
"263","RT @pedallas49: @sahilkapur Trump doesn't listens to his daughter anyway. He just likes when she plays dress up &amp; pretends to work at daddi…",FALSE,0,NA,2017-09-12 08:50:59,FALSE,NA,"907526946413740033",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","SaritaBdeG",2,TRUE,FALSE,NA,NA
"264","RT @FoxNews: Jarrett: Hillary 'Utterly Incapable of Accepting Personal Responsibility' https://t.co/P1ifOVdbEq",FALSE,0,NA,2017-09-12 08:50:59,FALSE,NA,"907526944941539328",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","WeAllInsuredNow",67,TRUE,FALSE,NA,NA
"265","RT @ProudResister: I want to live in a Country that praises Hillary for writing a book and condemns Trump for dismissing sexual assault as…",FALSE,0,NA,2017-09-12 08:50:59,FALSE,NA,"907526944773697536",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","GoFishLynn",3329,TRUE,FALSE,NA,NA
"266","RT @ChrisRBarron: If you hate Trump so much that you are willing to dishonor the memory of 9/11 victims on 9/11 then you need to reevaluate…",FALSE,0,NA,2017-09-12 08:50:59,FALSE,NA,"907526944652234752",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","whaletwo",1382,TRUE,FALSE,NA,NA
"267","RT @ashleyfeinberg: there’s like a 68% chance trump is unable to stop himself from tweeting about ted in the morning",FALSE,0,NA,2017-09-12 08:50:59,FALSE,NA,"907526944249581568",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","NyxByNight",121,TRUE,FALSE,NA,NA
"268","RT @ContraPoints: Ted Cruz liking a porn tweet on 9/11 is honestly the first moment of happiness American politics has brought me since Tru…",FALSE,0,NA,2017-09-12 08:50:58,FALSE,NA,"907526943347589120",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","motioneffector",1367,TRUE,FALSE,NA,NA
"269","RT @susangarnett11: @AdamParkhomenko @JoyAnnReid Insomnia in the Age of Trump has created a community of 3am Twitter users seeing the good…",FALSE,0,NA,2017-09-12 08:50:58,FALSE,NA,"907526942961926144",NA,"<a href=""http://insomniachat.com"" rel=""nofollow"">insomnia2</a>","insomniachat",2,TRUE,FALSE,NA,NA
"270","Comedian Lewis Black Rips On Trump's Inner Circle https://t.co/Au032owUol",FALSE,0,NA,2017-09-12 08:50:58,FALSE,NA,"907526941309329409",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","OneStopHotStuff",0,FALSE,FALSE,NA,NA
"271","I liked a @YouTube video https://t.co/OQu0cDfFCf Trump Assassination Imminent",FALSE,0,NA,2017-09-12 08:50:58,FALSE,NA,"907526941015769088",NA,"<a href=""http://www.google.com/"" rel=""nofollow"">Google</a>","bossman2047",0,FALSE,FALSE,NA,NA
"272","RT @kwilli1046: Bannon - Give me a Failure. We are 8 months in. #Obama didn't have #Obamacare for 18 months. You are holding Trump to an un…",FALSE,0,NA,2017-09-12 08:50:58,FALSE,NA,"907526940705345536",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>","timf822",1001,TRUE,FALSE,NA,NA
"273","RT @olgaNYC1211: Mogilevich was on FBI's most wanted list and had established the most powerful org in the ������Trump has crossed paths w many…",FALSE,0,NA,2017-09-12 08:50:58,FALSE,NA,"907526940365430784",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","LupeNevarez612",68,TRUE,FALSE,NA,NA
"274","RT @funder: Wow #DeportMelania really pisses Republicans off—especially Trump. So don't retweet it. ������",FALSE,0,NA,2017-09-12 08:50:58,FALSE,NA,"907526940214611968",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","bob_levitt",2806,TRUE,FALSE,NA,NA
